signal,entry,exit,group,sector,ticker,skew90,mom20,dd60,stock_ret,pnl,vs_sector
2022-10-06,2022-10-07,2022-10-28,G3,XLP,CHD,5.32,-0.1116,-0.2513,0.0799,0.0779,-0.0204
2022-10-06,2022-10-07,2022-10-28,G3,XLU,D,7.08,-0.2031,-0.2235,0.078,0.076,0.0207
2022-10-06,2022-10-07,2022-10-28,G4,XLY,ORLY,5.83,0.0052,-0.0153,0.1766,-0.1786,-0.146
2022-10-06,2022-10-07,2022-10-28,G4,XLV,VRTX,8.82,0.0334,-0.0226,0.0632,-0.0652,0.0203
2022-10-06,2022-10-07,2022-10-28,G4,XLE,EOG,7.37,0.0912,0.0,0.0552,-0.0572,0.0359
2022-10-27,2022-10-28,2022-11-18,G1,XLK,APH,3.8,0.0879,-0.0754,0.0429,0.0409,0.0235
2022-10-27,2022-10-28,2022-11-18,G1,XLC,NWSA,-5.75,0.1123,-0.1059,0.0544,0.0524,0.0442
2022-10-27,2022-10-28,2022-11-18,G1,XLB,FCX,3.62,0.1683,-0.018,0.1286,0.1266,0.0585
2022-10-27,2022-10-28,2022-11-18,G1,XLE,SLB,3.88,0.4368,-0.0151,0.0593,0.0573,0.0326
2022-10-27,2022-10-28,2022-11-18,G2,XLV,VRTX,3.56,-0.0168,-0.0748,0.0024,-0.0044,0.0105
2022-10-27,2022-10-28,2022-11-18,G2,XLC,META,3.62,-0.282,-0.4586,0.1295,-0.1315,-0.1193
2022-10-27,2022-10-28,2022-11-18,G2,XLE,EQT,3.86,-0.0109,-0.2273,0.0644,-0.0664,-0.0377
2022-10-27,2022-10-28,2022-11-18,G2,XLU,WEC,3.47,-0.0337,-0.1762,0.0532,-0.0552,-0.0319
2022-10-27,2022-10-28,2022-11-18,G3,XLK,AMD,5.37,-0.0864,-0.4361,0.1864,0.1844,0.1671
2022-10-27,2022-10-28,2022-11-18,G3,XLY,DASH,5.78,-0.0702,-0.4304,0.2386,0.2366,0.266
2022-10-27,2022-10-28,2022-11-18,G3,XLV,DHR,6.36,-0.0536,-0.1787,0.0351,0.0331,0.0223
2022-10-27,2022-10-28,2022-11-18,G3,XLI,MMM,5.6,0.0935,-0.1851,0.013,0.011,-0.038
2022-10-27,2022-10-28,2022-11-18,G3,XLC,CHTR,5.05,0.1365,-0.2642,0.0167,0.0147,0.0065
2022-10-27,2022-10-28,2022-11-18,G3,XLB,PPG,5.4,0.0067,-0.1811,0.1314,0.1294,0.0613
2022-10-27,2022-10-28,2022-11-18,G3,XLE,OKE,5.28,0.1331,-0.1163,0.0967,0.0947,0.07
2022-10-27,2022-10-28,2022-11-18,G3,XLP,CL,5.93,0.0271,-0.1148,0.0244,0.0224,0.0037
2022-10-27,2022-10-28,2022-11-18,G3,XLU,D,5.8,-0.0519,-0.207,-0.1477,-0.1497,-0.169
2022-10-27,2022-10-28,2022-11-18,G4,XLY,MCD,7.02,0.131,-0.001,-0.0042,0.0022,-0.0232
2022-10-27,2022-10-28,2022-11-18,G4,XLV,ABBV,7.57,0.0865,0.0,0.0499,-0.0519,-0.0371
2022-10-27,2022-10-28,2022-11-18,G4,XLI,GD,7.73,0.163,0.0,-0.01,0.008,0.0609
2022-10-27,2022-10-28,2022-11-18,G4,XLC,T,7.76,0.1816,-0.0118,0.0265,-0.0285,-0.0163
2022-10-27,2022-10-28,2022-11-18,G4,XLE,COP,5.21,0.2217,0.0,0.015,-0.017,0.0116
2022-10-27,2022-10-28,2022-11-18,G4,XLP,MO,7.67,0.1032,-0.0192,-0.0456,0.0436,0.0662
2022-10-27,2022-10-28,2022-11-18,G4,XLU,NRG,5.73,0.1154,-0.0259,-0.0469,0.0449,0.0683
2022-11-17,2022-11-18,2022-12-12,G1,XLB,DD,3.73,0.2898,-0.0208,0.0119,0.0099,-0.0093
2022-11-17,2022-11-18,2022-12-12,G1,XLE,HAL,3.74,0.1835,-0.0524,-0.0625,-0.0645,0.0115
2022-11-17,2022-11-18,2022-12-12,G1,XLU,XEL,3.97,0.1241,-0.127,0.0469,0.0449,-0.0053
2022-11-17,2022-11-18,2022-12-12,G2,XLC,WBD,3.41,-0.1517,-0.1923,0.0464,-0.0484,-0.0404
2022-11-17,2022-11-18,2022-12-12,G3,XLK,INTU,6.11,-0.048,-0.1787,0.0808,0.0788,0.0681
2022-11-17,2022-11-18,2022-12-12,G3,XLY,TSLA,6.06,-0.1163,-0.4074,-0.0686,-0.0706,-0.0601
2022-11-17,2022-11-18,2022-12-12,G3,XLV,ELV,6.72,-0.0502,-0.1276,0.0811,0.0791,0.0448
2022-11-17,2022-11-18,2022-12-12,G3,XLI,UNP,5.46,0.1253,-0.1174,0.0249,0.0229,0.0116
2022-11-17,2022-11-18,2022-12-12,G3,XLC,META,5.05,-0.1527,-0.3411,0.0237,0.0217,0.0177
2022-11-17,2022-11-18,2022-12-12,G3,XLB,IP,6.08,0.1344,-0.1749,0.0288,0.0268,0.0077
2022-11-17,2022-11-18,2022-12-12,G3,XLP,CHD,6.32,0.0455,-0.1294,0.0624,0.0604,0.0355
2022-11-17,2022-11-18,2022-12-12,G3,XLU,D,5.56,-0.0938,-0.3068,0.0251,0.0231,-0.0272
2022-11-17,2022-11-18,2022-12-12,G4,XLK,APH,8.11,0.1416,-0.0097,0.006,-0.008,0.0067
2022-11-17,2022-11-18,2022-12-12,G4,XLY,SBUX,6.26,0.1237,-0.0088,0.0485,-0.0505,-0.0571
2022-11-17,2022-11-18,2022-12-12,G4,XLV,JNJ,6.92,0.0591,-0.0001,0.0158,-0.0178,0.0204
2022-11-17,2022-11-18,2022-12-12,G4,XLI,PH,6.71,0.1756,-0.0222,-0.032,0.03,0.0454
2022-11-17,2022-11-18,2022-12-12,G4,XLC,T,7.8,0.132,-0.0058,0.0174,-0.0194,-0.0113
2022-11-17,2022-11-18,2022-12-12,G4,XLB,LIN,6.05,0.1705,-0.0102,0.0069,-0.0089,0.0142
2022-11-17,2022-11-18,2022-12-12,G4,XLE,EOG,8.32,0.098,-0.0254,-0.1203,0.1183,0.0463
2022-11-17,2022-11-18,2022-12-12,G4,XLP,GIS,7.48,0.0404,-0.0222,0.0717,-0.0737,-0.0448
2022-12-09,2022-12-12,2023-01-04,G1,XLC,FOXA,2.39,0.0635,-0.0888,-0.0079,-0.0099,-0.0042
2022-12-09,2022-12-12,2023-01-04,G1,XLB,IFF,3.57,0.1166,-0.0078,0.0272,0.0252,0.0544
2022-12-09,2022-12-12,2023-01-04,G1,XLP,KMB,3.54,0.075,-0.0041,-0.0083,-0.0103,0.0125
2022-12-09,2022-12-12,2023-01-04,G1,XLU,DTE,3.63,0.0143,-0.1047,0.0031,0.0011,0.0132
2022-12-09,2022-12-12,2023-01-04,G2,XLE,EQT,2.99,-0.1685,-0.2439,-0.1002,0.0982,0.1051
2022-12-09,2022-12-12,2023-01-04,G3,XLK,PLTR,5.3,-0.0694,-0.1911,-0.0974,-0.0994,-0.0239
2022-12-09,2022-12-12,2023-01-04,G3,XLY,TSLA,5.16,-0.0612,-0.4207,-0.3228,-0.3248,-0.2572
2022-12-09,2022-12-12,2023-01-04,G3,XLV,MDT,5.02,-0.0397,-0.1222,0.0248,0.0228,0.0469
2022-12-09,2022-12-12,2023-01-04,G3,XLC,LYV,6.04,-0.0601,-0.1791,-0.0352,-0.0372,-0.0314
2022-12-09,2022-12-12,2023-01-04,G3,XLE,FANG,7.01,-0.1803,-0.2134,-0.0267,-0.0287,-0.0316
2022-12-09,2022-12-12,2023-01-04,G3,XLP,TGT,6.01,-0.0678,-0.1492,0.0179,0.0159,0.0387
2022-12-09,2022-12-12,2023-01-04,G3,XLU,NRG,5.65,-0.2841,-0.289,-0.0178,-0.0198,-0.0077
2022-12-09,2022-12-12,2023-01-04,G4,XLK,IBM,7.04,0.0412,-0.0141,-0.0443,0.0423,-0.0292
2022-12-09,2022-12-12,2023-01-04,G4,XLY,HD,6.93,0.0344,-0.0229,-0.0252,0.0232,-0.0405
2022-12-09,2022-12-12,2023-01-04,G4,XLV,JNJ,7.74,0.0138,-0.0176,0.0129,-0.0149,-0.0349
2022-12-09,2022-12-12,2023-01-04,G4,XLI,CTAS,7.22,0.0228,-0.0196,-0.0297,0.0277,0.0197
2022-12-09,2022-12-12,2023-01-04,G4,XLC,T,5.07,0.0133,-0.0109,-0.0083,0.0063,0.0045
2022-12-09,2022-12-12,2023-01-04,G4,XLB,VMC,6.63,0.0155,-0.0111,-0.0248,0.0228,-0.0023
2022-12-09,2022-12-12,2023-01-04,G4,XLP,HSY,7.4,0.0511,-0.0188,-0.0669,0.0649,0.0461
2022-12-09,2022-12-12,2023-01-04,G4,XLU,ED,9.11,0.0708,-0.0154,-0.0179,0.0159,0.0078
2023-01-03,2023-01-04,2023-01-26,G1,XLB,NEM,3.21,0.0307,0.0,0.0509,0.0489,-0.0089
2023-01-03,2023-01-04,2023-01-26,G1,XLU,DTE,2.81,0.0326,-0.0148,-0.0519,-0.0539,-0.0203
2023-01-03,2023-01-04,2023-01-26,G2,XLC,WBD,3.6,-0.174,-0.297,0.4451,-0.4471,-0.3362
2023-01-03,2023-01-04,2023-01-26,G2,XLE,EQT,3.45,-0.2031,-0.2804,-0.0033,0.0013,0.1066
2023-01-03,2023-01-04,2023-01-26,G2,XLP,KDP,3.83,-0.0823,-0.1011,-0.0199,0.0179,-0.0001
2023-01-03,2023-01-04,2023-01-26,G3,XLK,PLTR,5.65,-0.1658,-0.273,0.1003,0.0983,-0.0012
2023-01-03,2023-01-04,2023-01-26,G3,XLY,TSLA,5.56,-0.4452,-0.527,0.4103,0.4083,0.3001
2023-01-03,2023-01-04,2023-01-26,G3,XLV,CVS,5.81,-0.0943,-0.1048,-0.0404,-0.0424,-0.0253
2023-01-03,2023-01-04,2023-01-26,G3,XLI,ADP,6.16,-0.1152,-0.1152,-0.0559,-0.0579,-0.0703
2023-01-03,2023-01-04,2023-01-26,G3,XLC,MTCH,5.02,-0.1564,-0.2092,0.2253,0.2233,0.1164
2023-01-03,2023-01-04,2023-01-26,G3,XLB,CTVA,6.09,-0.1245,-0.1245,0.0576,0.0556,-0.0022
2023-01-03,2023-01-04,2023-01-26,G3,XLE,FANG,8.85,-0.0968,-0.2026,0.1475,0.1455,0.0442
2023-01-03,2023-01-04,2023-01-26,G3,XLP,COST,5.75,-0.0834,-0.1594,0.0914,0.0894,0.1114
2023-01-03,2023-01-04,2023-01-26,G3,XLU,NRG,5.8,-0.2259,-0.2967,0.0436,0.0416,0.0753
2023-01-03,2023-01-04,2023-01-26,G4,XLK,AVGO,5.14,0.032,-0.0284,0.0684,-0.0704,0.0331
2023-01-03,2023-01-04,2023-01-26,G4,XLY,NKE,5.42,0.0584,0.0,0.0521,-0.0541,0.0581
2023-01-03,2023-01-04,2023-01-26,G4,XLV,MRK,5.61,0.0167,-0.0087,-0.0465,0.0445,0.0314
2023-01-03,2023-01-04,2023-01-26,G4,XLI,TDG,6.75,0.0064,-0.0223,0.1209,-0.1229,-0.1065
2023-01-03,2023-01-04,2023-01-26,G4,XLC,VZ,6.77,0.0508,0.0,-0.0055,0.0035,0.1144
2023-01-03,2023-01-04,2023-01-26,G4,XLP,PG,6.02,0.0064,-0.0155,-0.067,0.065,0.047
2023-01-03,2023-01-04,2023-01-26,G4,XLU,SO,9.72,0.0677,-0.0051,-0.0688,0.0668,0.0372
2023-01-25,2023-01-26,2023-02-16,G1,XLK,APH,2.39,0.0468,-0.0292,0.0379,0.0359,-0.0022
2023-01-25,2023-01-26,2023-02-16,G1,XLV,BSX,3.53,0.0013,-0.0229,0.0028,0.0008,0.0249
2023-01-25,2023-01-26,2023-02-16,G1,XLC,WBD,1.63,0.5845,0.0,0.0207,0.0187,0.0116
2023-01-25,2023-01-26,2023-02-16,G1,XLB,FCX,3.24,0.2282,0.0,-0.0592,-0.0612,-0.0401
2023-01-25,2023-01-26,2023-02-16,G1,XLE,MPC,3.98,0.1276,-0.0031,-0.0598,-0.0618,-0.0008
2023-01-25,2023-01-26,2023-02-16,G1,XLP,PM,3.39,0.017,-0.0007,-0.0385,-0.0405,-0.034
2023-01-25,2023-01-26,2023-02-16,G1,XLU,D,3.41,0.0252,-0.0995,-0.0716,-0.0736,-0.055
2023-01-25,2023-01-26,2023-02-16,G2,XLV,PFE,3.39,-0.1304,-0.1727,-0.0294,0.0274,0.0073
2023-01-25,2023-01-26,2023-02-16,G2,XLE,EQT,3.48,-0.0826,-0.2455,-0.0384,0.0364,-0.0207
2023-01-25,2023-01-26,2023-02-16,G2,XLP,CL,3.97,-0.0403,-0.0467,-0.0365,0.0345,0.032
2023-01-25,2023-01-26,2023-02-16,G2,XLU,WEC,2.31,-0.0287,-0.0646,-0.0051,0.0031,-0.0114
2023-01-25,2023-01-26,2023-02-16,G3,XLK,AAPL,6.35,0.0758,-0.0876,0.0694,0.0674,0.0292
2023-01-25,2023-01-26,2023-02-16,G3,XLY,AZO,5.36,-0.03,-0.0858,0.0646,0.0626,0.0236
2023-01-25,2023-01-26,2023-02-16,G3,XLV,CVS,5.19,-0.0771,-0.1681,0.0035,0.0015,0.0256
2023-01-25,2023-01-26,2023-02-16,G3,XLI,NOC,5.6,-0.1337,-0.1533,0.0493,0.0473,0.0331
2023-01-25,2023-01-26,2023-02-16,G3,XLC,TTWO,5.6,0.1089,-0.1074,0.0056,0.0036,-0.0035
2023-01-25,2023-01-26,2023-02-16,G3,XLE,FANG,10.71,0.0733,-0.1074,-0.0542,-0.0562,0.0048
2023-01-25,2023-01-26,2023-02-16,G3,XLP,ADM,5.04,-0.0956,-0.1239,-0.0357,-0.0377,-0.0312
2023-01-25,2023-01-26,2023-02-16,G3,XLU,NRG,6.26,0.0389,-0.2698,0.0292,0.0272,0.0458
2023-01-25,2023-01-26,2023-02-16,G4,XLK,ORCL,6.63,0.1129,-0.0007,-0.0235,0.0215,0.0636
2023-01-25,2023-01-26,2023-02-16,G4,XLY,ROST,9.57,0.0409,-0.0113,-0.0447,0.0427,0.0857
2023-01-25,2023-01-26,2023-02-16,G4,XLV,ABT,5.43,0.0307,-0.0264,-0.0449,0.0429,0.0229
2023-01-25,2023-01-26,2023-02-16,G4,XLI,TDG,7.82,0.1293,0.0,0.0543,-0.0563,-0.038
2023-01-25,2023-01-26,2023-02-16,G4,XLC,T,8.05,0.1313,0.0,-0.037,0.035,0.0461
2023-01-25,2023-01-26,2023-02-16,G4,XLB,LYB,8.07,0.1184,-0.0081,0.041,-0.043,-0.0601
2023-02-15,2023-02-16,2023-03-10,G1,XLK,PLTR,0.0,0.4652,0.0,-0.243,-0.245,-0.2019
2023-02-15,2023-02-16,2023-03-10,G1,XLY,TSLA,2.16,0.6636,0.0,-0.1416,-0.1436,-0.0596
2023-02-15,2023-02-16,2023-03-10,G1,XLV,SYK,3.81,0.0526,-0.0631,0.0056,0.0036,0.0566
2023-02-15,2023-02-16,2023-03-10,G1,XLI,UBER,3.44,0.251,-0.0163,-0.1411,-0.1431,-0.1083
2023-02-15,2023-02-16,2023-03-10,G1,XLC,META,3.11,0.3318,-0.0755,0.041,0.039,0.0978
2023-02-15,2023-02-16,2023-03-10,G1,XLB,DD,3.22,0.0432,-0.0186,-0.0633,-0.0653,-0.016
2023-02-15,2023-02-16,2023-03-10,G1,XLE,BKR,3.6,0.054,-0.0234,-0.0989,-0.1009,-0.042
2023-02-15,2023-02-16,2023-03-10,G1,XLP,CHD,3.23,0.0204,-0.0116,0.0132,0.0112,0.0356
2023-02-15,2023-02-16,2023-03-10,G1,XLU,VST,3.58,0.0902,-0.0367,0.0745,0.0725,0.1236
2023-02-15,2023-02-16,2023-03-10,G2,XLV,BMY,3.72,-0.0093,-0.1121,-0.0725,0.0705,0.0216
2023-02-15,2023-02-16,2023-03-10,G2,XLB,NEM,2.23,-0.1015,-0.1596,-0.0717,0.0697,0.0243
2023-02-15,2023-02-16,2023-03-10,G2,XLE,EQT,3.62,-0.09,-0.3006,-0.0401,0.0381,-0.0168
2023-02-15,2023-02-16,2023-03-10,G2,XLP,KO,3.89,-0.0037,-0.074,-0.0002,-0.0018,-0.0222
2023-02-15,2023-02-16,2023-03-10,G3,XLK,IBM,6.18,-0.0166,-0.083,-0.0707,-0.0727,-0.0296
2023-02-15,2023-02-16,2023-03-10,G3,XLV,PFE,6.99,-0.0285,-0.1975,-0.0829,-0.0849,-0.0319
2023-02-15,2023-02-16,2023-03-10,G3,XLI,NOC,6.17,0.0334,-0.1552,-0.0084,-0.0104,0.0245
2023-02-15,2023-02-16,2023-03-10,G3,XLB,SHW,5.04,-0.0476,-0.1013,-0.0548,-0.0568,-0.0074
2023-02-15,2023-02-16,2023-03-10,G3,XLP,ADM,5.34,-0.0331,-0.1585,-0.0585,-0.0605,-0.0361
2023-02-15,2023-02-16,2023-03-10,G3,XLU,NRG,6.22,0.1457,-0.1463,-0.0719,-0.0739,-0.0227
2023-02-15,2023-02-16,2023-03-10,G4,XLK,CSCO,6.72,0.033,-0.0227,-0.0477,0.0457,0.0066
2023-02-15,2023-02-16,2023-03-10,G4,XLY,ORLY,6.5,0.0697,-0.0038,-0.0488,0.0468,-0.0332
2023-02-15,2023-02-16,2023-03-10,G4,XLI,GE,6.37,0.0694,0.0,0.0837,-0.0857,-0.1165
2023-02-15,2023-02-16,2023-03-10,G4,XLC,CHTR,6.0,0.057,-0.021,-0.177,0.175,0.1202
2023-02-15,2023-02-16,2023-03-10,G4,XLB,LYB,7.76,0.1023,-0.0089,-0.0883,0.0863,0.0409
2023-02-15,2023-02-16,2023-03-10,G4,XLE,XOM,5.99,0.0574,-0.0185,-0.0687,0.0667,0.0119
2023-02-15,2023-02-16,2023-03-10,G4,XLP,HSY,5.91,0.0955,-0.0159,0.0107,-0.0127,-0.0331
2023-03-09,2023-03-10,2023-03-31,G1,XLI,TT,3.78,0.0387,-0.0259,-0.0118,-0.0138,-0.038
2023-03-09,2023-03-10,2023-03-31,G1,XLC,WBD,3.42,0.0144,-0.0734,0.0523,0.0503,-0.06
2023-03-09,2023-03-10,2023-03-31,G1,XLB,LIN,3.21,0.0349,-0.0454,0.0446,0.0426,0.0084
2023-03-09,2023-03-10,2023-03-31,G1,XLP,KR,3.72,0.0735,-0.0042,0.0482,0.0462,-0.0075
2023-03-09,2023-03-10,2023-03-31,G1,XLU,PCG,3.95,0.0453,-0.0352,0.0215,0.0195,-0.037
2023-03-09,2023-03-10,2023-03-31,G2,XLK,MU,3.96,-0.0772,-0.1295,0.0985,-0.1005,0.0162
2023-03-09,2023-03-10,2023-03-31,G2,XLY,DASH,3.52,-0.1138,-0.1892,0.1941,-0.1961,-0.1087
2023-03-09,2023-03-10,2023-03-31,G2,XLV,LLY,4.0,-0.0671,-0.1362,0.0902,-0.0922,-0.0433
2023-03-09,2023-03-10,2023-03-31,G2,XLC,MTCH,3.61,-0.2353,-0.3228,0.0817,-0.0837,0.0306
2023-03-09,2023-03-10,2023-03-31,G2,XLB,NEM,3.51,-0.1285,-0.2351,0.1627,-0.1647,-0.1265
2023-03-09,2023-03-10,2023-03-31,G2,XLE,BKR,3.85,-0.0771,-0.0869,-0.0072,0.0052,0.0201
2023-03-09,2023-03-10,2023-03-31,G2,XLP,KDP,2.1,-0.0089,-0.0876,0.0338,-0.0358,0.0218
2023-03-09,2023-03-10,2023-03-31,G2,XLU,SRE,3.95,-0.044,-0.1016,0.0575,-0.0595,0.0011
2023-03-09,2023-03-10,2023-03-31,G3,XLK,IBM,7.57,-0.0608,-0.1518,0.045,0.043,-0.0697
2023-03-09,2023-03-10,2023-03-31,G3,XLY,HD,6.53,-0.0957,-0.1463,0.0308,0.0288,-0.0546
2023-03-09,2023-03-10,2023-03-31,G3,XLV,PFE,5.55,-0.1028,-0.269,0.0358,0.0338,-0.011
2023-03-09,2023-03-10,2023-03-31,G3,XLI,MMM,7.3,-0.0723,-0.1744,0.0101,0.0081,-0.0161
2023-03-09,2023-03-10,2023-03-31,G3,XLC,CHTR,6.42,-0.1495,-0.168,0.0853,0.0833,-0.027
2023-03-09,2023-03-10,2023-03-31,G3,XLB,AMCR,9.98,-0.0258,-0.1267,0.0596,0.0576,0.0234
2023-03-09,2023-03-10,2023-03-31,G3,XLE,CVX,5.53,-0.0475,-0.1377,0.0219,0.0199,0.009
2023-03-09,2023-03-10,2023-03-31,G3,XLP,KMB,8.34,-0.0478,-0.1101,0.0971,0.0951,0.0414
2023-03-09,2023-03-10,2023-03-31,G3,XLU,NEE,5.89,-0.0106,-0.1482,0.0557,0.0537,-0.0028
2023-03-09,2023-03-10,2023-03-31,G4,XLI,LMT,6.25,0.0196,-0.0181,-0.0058,0.0038,0.032
2023-03-09,2023-03-10,2023-03-31,G4,XLP,MO,9.0,0.0052,-0.0277,-0.0223,0.0203,0.078
2023-03-30,2023-03-31,2023-04-24,G1,XLK,AMD,3.9,0.2168,-0.0239,-0.1065,-0.1085,-0.0807
2023-03-30,2023-03-31,2023-04-24,G1,XLC,NFLX,3.91,0.0851,-0.0803,-0.0476,-0.0496,-0.0418
2023-03-30,2023-03-31,2023-04-24,G1,XLB,NEM,2.89,0.1221,-0.105,-0.0204,-0.0224,-0.0277
2023-03-30,2023-03-31,2023-04-24,G1,XLU,ETR,3.8,0.0314,-0.0224,0.012,0.01,-0.0217
2023-03-30,2023-03-31,2023-04-24,G2,XLI,GD,3.91,-0.0163,-0.0844,-0.0106,0.0086,0.0073
2023-03-30,2023-03-31,2023-04-24,G2,XLB,STLD,3.88,-0.1589,-0.1785,-0.0356,0.0336,0.0429
2023-03-30,2023-03-31,2023-04-24,G3,XLK,IBM,6.21,0.0022,-0.1034,-0.0434,-0.0454,-0.0176
2023-03-30,2023-03-31,2023-04-24,G3,XLY,GM,5.38,-0.0896,-0.1644,-0.0652,-0.0672,-0.0505
2023-03-30,2023-03-31,2023-04-24,G3,XLV,PFE,5.69,-0.0059,-0.1997,-0.0218,-0.0238,-0.065
2023-03-30,2023-03-31,2023-04-24,G3,XLI,MMM,7.13,-0.0648,-0.1959,-0.0005,-0.0025,0.0028
2023-03-30,2023-03-31,2023-04-24,G3,XLC,NWSA,9.86,-0.0105,-0.2045,-0.0012,-0.0032,0.0047
2023-03-30,2023-03-31,2023-04-24,G3,XLB,IFF,5.33,-0.0173,-0.2167,0.0555,0.0535,0.0481
2023-03-30,2023-03-31,2023-04-24,G3,XLE,HAL,5.18,-0.1909,-0.2688,0.0894,0.0874,0.0478
2023-03-30,2023-03-31,2023-04-24,G3,XLP,TGT,5.85,-0.0342,-0.1091,-0.0102,-0.0122,-0.0392
2023-03-30,2023-03-31,2023-04-24,G3,XLU,D,5.96,0.0127,-0.1141,0.0288,0.0268,-0.0049
2023-03-30,2023-03-31,2023-04-24,G4,XLK,AAPL,7.65,0.1127,0.0,0.0026,-0.0046,-0.0284
2023-03-30,2023-03-31,2023-04-24,G4,XLY,MCD,7.28,0.0382,0.0,0.0486,-0.0506,-0.0632
2023-03-30,2023-03-31,2023-04-24,G4,XLV,BSX,5.78,0.0497,0.0,0.0262,-0.0282,0.017
2023-03-30,2023-03-31,2023-04-24,G4,XLI,CTAS,8.29,0.0743,0.0,-0.0102,0.0082,0.0069
2023-03-30,2023-03-31,2023-04-24,G4,XLC,TTWO,5.83,0.0114,-0.0169,0.0712,-0.0732,-0.077
2023-03-30,2023-03-31,2023-04-24,G4,XLB,ECL,6.31,0.0118,-0.0007,0.0033,-0.0053,0.004
2023-03-30,2023-03-31,2023-04-24,G4,XLP,KO,7.51,0.0436,-0.017,0.031,-0.033,-0.0019
2023-03-30,2023-03-31,2023-04-24,G4,XLU,PEG,7.5,0.0435,-0.0234,0.028,-0.03,0.0057
2023-04-21,2023-04-24,2023-05-15,G1,XLY,AMZN,3.93,0.0836,-0.0527,0.047,0.045,0.0424
2023-04-21,2023-04-24,2023-05-15,G1,XLV,JNJ,3.71,0.0765,-0.0298,-0.0252,-0.0272,-0.0024
2023-04-21,2023-04-24,2023-05-15,G1,XLC,OMC,1.27,0.0589,-0.0238,-0.022,-0.024,-0.0629
2023-04-21,2023-04-24,2023-05-15,G1,XLE,TRGP,3.49,0.131,-0.0458,-0.0744,-0.0764,0.0109
2023-04-21,2023-04-24,2023-05-15,G1,XLP,WMT,3.9,0.0788,0.0,-0.002,-0.004,-0.0026
2023-04-21,2023-04-24,2023-05-15,G1,XLU,EXC,3.98,0.1026,-0.0009,-0.0539,-0.0559,-0.028
2023-04-21,2023-04-24,2023-05-15,G2,XLK,PLTR,2.49,-0.018,-0.1909,0.1753,-0.1773,-0.1407
2023-04-21,2023-04-24,2023-05-15,G2,XLC,FOXA,3.87,-0.0015,-0.0879,-0.0499,0.0479,0.0909
2023-04-21,2023-04-24,2023-05-15,G3,XLK,KLAC,5.81,-0.0433,-0.1296,0.089,0.087,0.0544
2023-04-21,2023-04-24,2023-05-15,G3,XLY,GM,5.85,-0.0056,-0.221,-0.056,-0.058,-0.0605
2023-04-21,2023-04-24,2023-05-15,G3,XLV,CVS,5.65,0.0148,-0.1846,-0.0625,-0.0645,-0.0396
2023-04-21,2023-04-24,2023-05-15,G3,XLI,CAT,6.58,0.0092,-0.1628,-0.0543,-0.0563,-0.0356
2023-04-21,2023-04-24,2023-05-15,G3,XLC,CHTR,5.64,-0.0276,-0.1929,0.0375,0.0355,-0.0034
2023-04-21,2023-04-24,2023-05-15,G3,XLB,NUE,5.3,0.0404,-0.1368,-0.0939,-0.0959,-0.0633
2023-04-21,2023-04-24,2023-05-15,G3,XLE,VLO,5.18,-0.0825,-0.1964,-0.0591,-0.0611,0.0262
2023-04-21,2023-04-24,2023-05-15,G3,XLU,CEG,6.32,0.0429,-0.115,0.0423,0.0403,0.0681
2023-04-21,2023-04-24,2023-05-15,G4,XLK,CRM,7.59,0.0618,-0.0038,0.0431,-0.0451,-0.0085
2023-04-21,2023-04-24,2023-05-15,G4,XLY,AZO,6.61,0.1619,-0.0076,0.011,-0.013,-0.0064
2023-04-21,2023-04-24,2023-05-15,G4,XLV,ABBV,7.99,0.0554,-0.0017,-0.1066,0.1046,0.0837
2023-04-21,2023-04-24,2023-05-15,G4,XLI,TDG,7.95,0.0902,-0.0074,0.056,-0.058,-0.0748
2023-04-21,2023-04-24,2023-05-15,G4,XLC,TTWO,5.42,0.0639,-0.0012,-0.0213,0.0193,0.0622
2023-04-21,2023-04-24,2023-05-15,G4,XLB,PKG,6.46,0.0927,-0.0033,-0.0999,0.0979,0.0692
2023-04-21,2023-04-24,2023-05-15,G4,XLP,HSY,6.42,0.0691,0.0,0.0362,-0.0382,-0.0356
2023-04-21,2023-04-24,2023-05-15,G4,XLU,AEE,15.76,0.116,-0.0023,-0.0624,0.0604,0.0365
2023-05-12,2023-05-15,2023-06-06,G1,XLK,PLTR,0.8,0.0783,-0.0443,0.6239,0.6219,0.5339
2023-05-12,2023-05-15,2023-06-06,G1,XLY,CMG,3.99,0.1768,-0.0106,0.0054,0.0034,-0.0695
2023-05-12,2023-05-15,2023-06-06,G1,XLC,NWSA,0.17,0.0437,-0.038,0.0096,0.0076,-0.0503
2023-05-12,2023-05-15,2023-06-06,G1,XLB,ECL,3.92,0.0597,-0.0042,-0.0033,-0.0053,-0.0065
2023-05-12,2023-05-15,2023-06-06,G1,XLE,EQT,3.58,0.0141,-0.0354,0.0632,0.0612,0.0494
2023-05-12,2023-05-15,2023-06-06,G1,XLP,CHD,2.71,0.0971,-0.0054,-0.0335,-0.0355,0.018
2023-05-12,2023-05-15,2023-06-06,G1,XLU,PCG,3.85,0.0332,0.0,-0.0076,-0.0096,0.0332
2023-05-12,2023-05-15,2023-06-06,G2,XLI,GD,3.98,-0.0779,-0.1024,0.0029,-0.0049,0.0164
2023-05-12,2023-05-15,2023-06-06,G2,XLB,NEM,1.81,-0.0723,-0.1177,-0.0994,0.0974,0.1026
